Timestamp,Total Size (MB),Used Size (MB),Free Size (MB),Used Percentage (%)
2024-10-05 07:43:41,2867.2,486.59,2380.62,16.97
2024-10-05 07:43:42,2867.2,498.74,2368.46,17.39
2024-10-05 07:43:42,2867.2,360.54,2506.67,12.57
2024-10-05 07:43:43,2867.2,219.02,2648.18,7.64
2024-10-05 07:43:43,2867.2,221.47,2645.73,7.72
2024-10-05 07:43:44,2867.2,228.49,2638.71,7.97
2024-10-05 07:43:44,2867.2,341.23,2525.97,11.9
2024-10-05 07:43:45,2867.2,418.37,2448.84,14.59
2024-10-05 07:43:45,2867.2,299.65,2567.55,10.45
2024-10-05 07:43:46,2867.2,175.95,2691.26,6.14
2024-10-05 07:43:46,2867.2,181.7,2685.5,6.34
2024-10-05 07:43:47,2867.2,223.27,2643.94,7.79
2024-10-05 07:43:47,2867.2,237.02,2630.19,8.27
2024-10-05 07:43:48,2867.2,110.75,2756.45,3.86
2024-10-05 07:43:48,2867.2,106.78,2760.42,3.72
2024-10-05 07:43:49,2867.2,119.04,2748.16,4.15
2024-10-05 07:43:49,2867.2,149.4,2717.8,5.21
2024-10-05 07:43:50,2867.2,183.27,2683.94,6.39
2024-10-05 07:43:50,2867.2,165.96,2701.24,5.79
2024-10-05 07:43:51,2867.2,247.22,2619.98,8.62
2024-10-05 07:43:51,2867.2,211.52,2655.69,7.38
2024-10-05 07:43:52,2867.2,241.39,2625.81,8.42
2024-10-05 07:43:52,2867.2,265.9,2601.3,9.27
2024-10-05 07:43:53,2867.2,288.99,2578.21,10.08
2024-10-05 07:43:53,2867.2,223.2,2644.0,7.78
2024-10-05 07:43:54,2867.2,222.94,2644.26,7.78
2024-10-05 07:43:54,2867.2,223.97,2643.23,7.81
2024-10-05 07:43:55,2867.2,255.54,2611.66,8.91
2024-10-05 07:43:55,2867.2,440.52,2426.68,15.36
2024-10-05 07:43:56,2867.2,570.77,2296.43,19.91
2024-10-05 07:43:56,2867.2,452.25,2414.96,15.77
2024-10-05 07:43:57,2867.2,566.41,2300.79,19.75
2024-10-05 07:43:57,2867.2,455.82,2411.38,15.9
2024-10-05 07:43:58,2867.2,634.88,2232.32,22.14
2024-10-05 07:43:58,2867.2,579.75,2287.45,20.22
2024-10-05 07:43:59,2867.2,380.14,2487.06,13.26
2024-10-05 07:43:59,2867.2,488.5,2378.71,17.04
2024-10-05 07:44:00,2867.2,449.45,2417.75,15.68
2024-10-05 07:44:00,2867.2,444.78,2422.42,15.51
2024-10-05 07:44:01,2867.2,438.75,2428.45,15.3
2024-10-05 07:44:01,2867.2,417.77,2449.43,14.57
2024-10-05 07:44:02,2867.2,548.21,2318.99,19.12
2024-10-05 07:44:02,2867.2,552.46,2314.74,19.27
2024-10-05 07:44:03,2867.2,499.19,2368.01,17.41
2024-10-05 07:44:03,2867.2,456.11,2411.1,15.91
2024-10-05 07:44:04,2867.2,499.82,2367.38,17.43
2024-10-05 07:44:04,2867.2,566.07,2301.13,19.74
2024-10-05 07:44:05,2867.2,445.34,2421.86,15.53
2024-10-05 07:44:05,2867.2,362.95,2504.26,12.66
2024-10-05 07:44:06,2867.2,422.64,2444.57,14.74
2024-10-05 07:44:06,2867.2,507.67,2359.53,17.71
2024-10-05 07:44:07,2867.2,407.14,2460.06,14.2
2024-10-05 07:44:07,2867.2,459.3,2407.9,16.02
2024-10-05 07:44:08,2867.2,299.82,2567.38,10.46
2024-10-05 07:44:08,2867.2,424.11,2443.1,14.79
2024-10-05 07:44:09,2867.2,351.51,2515.7,12.26
2024-10-05 07:44:09,2867.2,419.99,2447.21,14.65
2024-10-05 07:44:10,2867.2,473.99,2393.21,16.53
2024-10-05 07:44:10,2867.2,509.99,2357.21,17.79
2024-10-05 07:44:11,2867.2,385.75,2481.45,13.45
2024-10-05 07:44:11,2867.2,250.0,2617.21,8.72
2024-10-05 07:44:12,2867.2,280.97,2586.23,9.8
2024-10-05 07:44:12,2867.2,257.99,2609.21,9.0
2024-10-05 07:44:13,2867.2,244.09,2623.11,8.51
2024-10-05 07:44:13,2867.2,364.31,2502.89,12.71
2024-10-05 07:44:14,2867.2,301.7,2565.51,10.52
2024-10-05 07:44:14,2867.2,303.35,2563.85,10.58
2024-10-05 07:44:15,2867.2,304.8,2562.41,10.63
2024-10-05 07:44:15,2867.2,344.18,2523.02,12.0
2024-10-05 07:44:16,2867.2,410.83,2456.38,14.33
2024-10-05 07:44:16,2867.2,332.41,2534.8,11.59
2024-10-05 07:44:17,2867.2,413.49,2453.71,14.42
2024-10-05 07:44:17,2867.2,375.43,2491.78,13.09
2024-10-05 07:44:18,2867.2,352.57,2514.63,12.3
2024-10-05 07:44:18,2867.2,322.07,2545.14,11.23
2024-10-05 07:44:19,2867.2,460.31,2406.89,16.05
2024-10-05 07:44:19,2867.2,351.42,2515.79,12.26
2024-10-05 07:44:20,2867.2,464.25,2402.95,16.19
2024-10-05 07:44:20,2867.2,354.75,2512.45,12.37
2024-10-05 07:44:21,2867.2,532.81,2334.39,18.58
2024-10-05 07:44:21,2867.2,612.63,2254.57,21.37
2024-10-05 07:44:22,2867.2,579.92,2287.29,20.23
2024-10-05 07:44:22,2867.2,456.82,2410.38,15.93
2024-10-05 07:44:23,2867.2,426.72,2440.48,14.88
2024-10-05 07:44:23,2867.2,419.27,2447.93,14.62
2024-10-05 07:44:24,2867.2,415.64,2451.56,14.5
2024-10-05 07:44:24,2867.2,365.82,2501.39,12.76
2024-10-05 07:44:25,2867.2,461.87,2405.34,16.11
2024-10-05 07:44:25,2867.2,425.46,2441.75,14.84
2024-10-05 07:44:26,2867.2,370.3,2496.9,12.92
2024-10-05 07:44:26,2867.2,476.15,2391.05,16.61
2024-10-05 07:44:27,2867.2,443.05,2424.16,15.45
2024-10-05 07:44:27,2867.2,522.18,2345.02,18.21
2024-10-05 07:44:28,2867.2,513.84,2353.36,17.92
2024-10-05 07:44:28,2867.2,521.85,2345.36,18.2
2024-10-05 07:44:29,2867.2,400.17,2467.03,13.96
2024-10-05 07:44:29,2867.2,462.34,2404.86,16.13
2024-10-05 07:44:30,2867.2,388.45,2478.75,13.55
2024-10-05 07:44:30,2867.2,380.27,2486.94,13.26
2024-10-05 07:44:31,2867.2,328.36,2538.84,11.45
2024-10-05 07:44:31,2867.2,302.02,2565.18,10.53
2024-10-05 07:44:32,2867.2,215.17,2652.03,7.5
2024-10-05 07:44:32,2867.2,171.57,2695.63,5.98
2024-10-05 07:44:33,2867.2,216.13,2651.07,7.54
2024-10-05 07:44:33,2867.2,427.63,2439.57,14.91
2024-10-05 07:44:34,2867.2,546.98,2320.23,19.08
2024-10-05 07:44:34,2867.2,554.98,2312.23,19.36
2024-10-05 07:44:35,2867.2,444.08,2423.12,15.49
2024-10-05 07:44:35,2867.2,316.89,2550.31,11.05
2024-10-05 07:44:36,2867.2,336.7,2530.5,11.74
2024-10-05 07:44:36,2867.2,200.52,2666.68,6.99
2024-10-05 07:44:37,2867.2,157.29,2709.91,5.49
2024-10-05 07:44:37,2867.2,175.83,2691.38,6.13
2024-10-05 07:44:38,2867.2,191.09,2676.11,6.66
2024-10-05 07:44:38,2867.2,263.45,2603.75,9.19
2024-10-05 07:44:39,2867.2,285.33,2581.88,9.95
2024-10-05 07:44:39,2867.2,385.53,2481.67,13.45
2024-10-05 07:44:40,2867.2,431.53,2435.67,15.05
2024-10-05 07:44:40,2867.2,273.75,2593.46,9.55
2024-10-05 07:44:41,2867.2,270.97,2596.23,9.45
2024-10-05 07:44:41,2867.2,297.39,2569.81,10.37
2024-10-05 07:44:42,2867.2,293.13,2574.07,10.22
2024-10-05 07:44:42,2867.2,322.79,2544.41,11.26
2024-10-05 07:44:43,2867.2,287.89,2579.31,10.04
2024-10-05 07:44:43,2867.2,85.75,2781.46,2.99
2024-10-05 07:44:44,2867.2,129.92,2737.28,4.53
2024-10-05 07:44:44,2867.2,286.92,2580.29,10.01
2024-10-05 07:44:45,2867.2,421.09,2446.11,14.69
2024-10-05 07:44:45,2867.2,444.4,2422.8,15.5
2024-10-05 07:44:46,2867.2,501.74,2365.46,17.5
2024-10-05 07:44:46,2867.2,612.32,2254.88,21.36
2024-10-05 07:44:47,2867.2,581.18,2286.02,20.27
2024-10-05 07:44:47,2867.2,394.74,2472.46,13.77
2024-10-05 07:44:48,2867.2,387.73,2479.47,13.52
2024-10-05 07:44:48,2867.2,378.77,2488.43,13.21
2024-10-05 07:44:49,2867.2,511.4,2355.8,17.84
2024-10-05 07:44:49,2867.2,388.1,2479.11,13.54
2024-10-05 07:44:50,2867.2,302.95,2564.25,10.57
2024-10-05 07:44:50,2867.2,275.11,2592.09,9.6
2024-10-05 07:44:51,2867.2,312.36,2554.84,10.89
2024-10-05 07:44:51,2867.2,203.81,2663.39,7.11
2024-10-05 07:44:52,2867.2,383.7,2483.5,13.38
2024-10-05 07:44:52,2867.2,486.94,2380.26,16.98
2024-10-05 07:44:53,2867.2,360.18,2507.02,12.56
2024-10-05 07:44:53,2867.2,331.34,2535.86,11.56
2024-10-05 07:44:54,2867.2,582.84,2284.36,20.33
2024-10-05 07:44:54,2867.2,473.61,2393.59,16.52
2024-10-05 07:44:55,2867.2,433.38,2433.83,15.11
2024-10-05 07:44:55,2867.2,269.23,2597.98,9.39
2024-10-05 07:44:56,2867.2,442.22,2424.98,15.42
2024-10-05 07:44:56,2867.2,379.02,2488.18,13.22
2024-10-05 07:44:57,2867.2,265.33,2601.87,9.25
2024-10-05 07:44:57,2867.2,266.56,2600.64,9.3
2024-10-05 07:44:58,2867.2,351.62,2515.58,12.26
2024-10-05 07:44:58,2867.2,259.88,2607.33,9.06
2024-10-05 07:44:59,2867.2,348.1,2519.11,12.14
2024-10-05 07:44:59,2867.2,398.59,2468.62,13.9
2024-10-05 07:45:00,2867.2,366.37,2500.84,12.78
2024-10-05 07:45:00,2867.2,403.97,2463.23,14.09
2024-10-05 07:45:01,2867.2,473.9,2393.3,16.53
2024-10-05 07:45:01,2867.2,461.5,2405.7,16.1
2024-10-05 07:45:02,2867.2,474.45,2392.76,16.55
2024-10-05 07:45:02,2867.2,467.09,2400.11,16.29
2024-10-05 07:45:03,2867.2,555.68,2311.53,19.38
2024-10-05 07:45:03,2867.2,609.73,2257.48,21.27
2024-10-05 07:45:04,2867.2,642.88,2224.32,22.42
2024-10-05 07:45:04,2867.2,608.7,2258.5,21.23
2024-10-05 07:45:05,2867.2,539.72,2327.48,18.82
2024-10-05 07:45:05,2867.2,531.8,2335.4,18.55
2024-10-05 07:45:06,2867.2,542.79,2324.41,18.93
2024-10-05 07:45:06,2867.2,552.79,2314.41,19.28
2024-10-05 07:45:07,2867.2,528.41,2338.79,18.43
2024-10-05 07:45:07,2867.2,240.73,2626.48,8.4
2024-10-05 07:45:08,2867.2,271.65,2595.55,9.47
2024-10-05 07:45:08,2867.2,294.15,2573.05,10.26
2024-10-05 07:45:09,2867.2,393.19,2474.02,13.71
2024-10-05 07:45:09,2867.2,359.11,2508.09,12.52
2024-10-05 07:45:10,2867.2,270.83,2596.38,9.45
2024-10-05 07:45:10,2867.2,349.86,2517.35,12.2
2024-10-05 07:45:11,2867.2,350.5,2516.7,12.22
2024-10-05 07:45:11,2867.2,278.84,2588.36,9.73
2024-10-05 07:45:12,2867.2,281.33,2585.88,9.81
2024-10-05 07:45:12,2867.2,404.66,2462.54,14.11
2024-10-05 07:45:13,2867.2,488.93,2378.27,17.05
2024-10-05 07:45:13,2867.2,488.93,2378.27,17.05
2024-10-05 07:45:14,2867.2,488.55,2378.65,17.04
2024-10-05 07:45:14,2867.2,402.28,2464.92,14.03
2024-10-05 07:45:15,2867.2,355.53,2511.68,12.4
2024-10-05 07:45:15,2867.2,337.28,2529.93,11.76
2024-10-05 07:45:16,2867.2,316.78,2550.42,11.05
2024-10-05 07:45:16,2867.2,237.24,2629.96,8.27
2024-10-05 07:45:17,2867.2,303.16,2564.04,10.57
2024-10-05 07:45:17,2867.2,305.16,2562.04,10.64
2024-10-05 07:45:18,2867.2,284.33,2582.87,9.92
2024-10-05 07:45:18,2867.2,262.14,2605.06,9.14
2024-10-05 07:45:19,2867.2,254.19,2613.02,8.87
2024-10-05 07:45:19,2867.2,167.21,2699.99,5.83
2024-10-05 07:45:20,2867.2,174.25,2692.96,6.08
2024-10-05 07:45:20,2867.2,318.95,2548.26,11.12
2024-10-05 07:45:21,2867.2,120.8,2746.4,4.21
2024-10-05 07:45:21,2867.2,135.59,2731.61,4.73
2024-10-05 07:45:22,2867.2,137.32,2729.89,4.79
2024-10-05 07:45:22,2867.2,137.32,2729.89,4.79
2024-10-05 07:45:23,2867.2,137.32,2729.89,4.79
2024-10-05 07:45:23,2867.2,174.29,2692.92,6.08
2024-10-05 07:45:24,2867.2,186.13,2681.07,6.49
2024-10-05 07:45:24,2867.2,35.47,2831.73,1.24
2024-10-05 07:45:25,2867.2,35.47,2831.73,1.24
2024-10-05 07:45:25,2867.2,37.9,2829.3,1.32
2024-10-05 07:45:26,2867.2,52.15,2815.05,1.82
2024-10-05 07:45:26,2867.2,52.79,2814.42,1.84
2024-10-05 07:45:27,2867.2,52.8,2814.4,1.84
2024-10-05 07:45:27,2867.2,144.95,2722.26,5.06
2024-10-05 07:45:28,2867.2,169.4,2697.8,5.91
2024-10-05 07:45:28,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:29,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:29,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:30,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:30,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:31,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:31,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:32,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:32,2867.2,31.13,2836.07,1.09
2024-10-05 07:45:33,2867.2,31.13,2836.07,1.09
