S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
296,http://cslittleleague.com,275269.2776,3,1,28,6957,9,6,0.012462,0.012976,0.014791,0.135546,1394024,3559424,3961
297,https://www.frutossecoseyma.es,275270.239434,10,11,180,14519,81,136,0.111558,0.178602,0.145024,1.158512,3762928,6316032,12539
298,https://www.metreco.com,275271.424093,8,3,112,23534,37,37,0.065819,0.031725,0.124947,0.406364,6950760,10248192,4916
299,http://www.cslinkage.com,275272.90286,13,8,52,15135,289,287,0.133793,0.062998,0.217741,0.965415,8156252,12791808,4017
300,https://trendyworkwearuy.com,275274.996114,6,6,152,21020,93,192,0.134075,0.102932,0.354717,1.024712,10820044,18636800,4444
301,https://rohi.com.br,275276.298578,9,11,187,10228,57,110,0.082892,0.067015,0.126536,0.741199,6788044,16801792,6551
302,https://www.oakshed.net,275276.94956,6,2,75,29779,83,171,0.085848,0.043555,0.134648,0.610967,6169896,10973184,4349
303,https://www.bagnara-stonecare.net,275277.39983,6,2,51,9087,27,36,0.031857,0.018962,0.097118,0.285514,5876856,10125312,4627
304,https://www.gen2sa.co.za,275277.708183,3,8,346,19174,24,28,0.035187,0.041567,0.165674,0.89123,20248928,39780352,5908
305,https://web.csl-media.com,275277.870844,1,1,421,3478,38,47,0.043549,0.092351,0.272187,0.865158,8023492,19423232,7204
306,https://www.surfcoasthearing.com.au,275278.158229,4,2,49,1396,8,13,0.005146,0.006408,0.257229,0.332589,7259064,12345344,5329
307,https://www.clotureetportailconcept.fr,275278.80037,16,7,65,29607,21,22,0.02158,0.027816,0.122964,0.336241,4877324,9986048,5713
308,https://dustinandcorynn.com,275279.560849,5,3,56,2986,28,56,0.017666,0.01346,0.064022,0.212114,2939864,5005312,3717
309,https://thefenceguy.ca,275280.32016,12,7,68,4729,19,24,0.042807,0.015819,0.182303,0.354684,6132492,9723904,6461
310,https://www.dogstays.lu,275280.860138,6,7,290,32171,43,49,0.071911,0.045607,0.144945,0.832191,12172368,30957568,3158
311,https://www.enfu.cl,275283.500057,2,3,1458,43940,80,259,0.126258,0.104359,0.261283,1.109332,7939216,18112512,5115
312,https://www.bidwizer.com,275284.620282,11,14,55,2448,31,32,0.057486,0.026336,0.302208,0.790525,5499348,16015360,4622
313,https://www.hoopesdental.com,275285.896645,1,1,193,16891,53,125,0.103217,0.270546,0.341113,1.273129,10125612,19685376,5626
314,http://www.twinlakessportsclub.com,275286.393814,4,4,38,5392,16,44,0.01263,0.009811,0.09485,0.209254,7329944,11485184,6444
315,https://www.grovecityymca.org,275286.807913,1,4,102,993,26,48,0.02389,0.027777,0.222449,0.473544,7610592,18636800,5322
316,http://www.bio-match.com,275288.032605,3,1,59,4247,20,11,0.037951,0.017414,0.117772,0.335434,6456316,11821056,7397
317,https://trevedi.de,275289.458284,16,11,229,17380,81,106,0.07508,0.144882,0.281041,0.892931,12713140,20856832,4591
318,https://www.arendalsbryggeri.no,275290.051667,8,5,219,28133,64,74,0.025801,0.021872,0.074347,0.2822,3201344,5193728,4814
319,http://www.shinningweb.com,275290.211071,3,1,0,21,5,1,0.000693,0.000137,0,0.013322,1172076,2510848,3436
320,http://www.pnvictorychurch.org.nz,275291.772566,3,1,24,4190,18,18,0.036147,0.010756,0.079864,0.206035,4151960,6578176,1899
321,https://www.cslilasnatation.fr,275292.36468,17,11,150,9815,35,35,0.028409,0.034012,0.052183,0.236833,4222208,8413184,3544
322,https://www.campingdubournat.fr,275294.107298,20,23,88,25017,41,78,0.106614,0.061319,0.277744,0.947521,13372016,21061632,10818
323,http://www.aquavana.com,275294.256162,3,1,0,69,5,1,0.00248,0.00018,0,0.024903,1278336,3297280,3788
324,https://www.rokosan.com,275295.615289,4,7,60,1306,113,158,0.228389,0.03615,0.197768,0.854255,5278472,15491072,7197
325,https://majesticlivingwaters.com,275296.658279,6,1,69,3120,17,20,0.034776,0.032449,0.109334,0.332382,5886404,11034624,5806
