S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
37,https://www.la-choue.com,274215.754305,2,4,495,36280,83,252,0.146335,0.155166,0.183897,0.987263,5885276,16277504,5103
38,https://wolksoftcr.com,274216.889673,9,14,465,25270,48,229,0.129777,0.190837,0.370816,1.513233,10641720,30171136,7473
39,https://www.dinnede-manufaktur.eu,274217.907227,3,1,20,14774,25,29,0.042429,0.013017,0.024023,0.156071,3686292,5005312,5978
40,https://dieschreyers.com,274220.619444,1,1,40,9792,36,53,0.042115,0.053722,0.055721,0.324323,2661964,8413184,3464
41,https://www.bunert.de,274221.636494,19,15,640,37439,74,120,0.067169,0.064736,0.219974,0.975241,10795184,18898944,4581
42,https://escapethis.place,274222.459211,13,9,14,7454,9,9,0.017478,0.00837,0.069462,0.175773,5557524,7626752,3665
43,https://www.xn--colosseum-rheinbllen-jbc.de,274222.973353,11,5,297,28133,309,312,0.053814,0.052387,0.07924,0.425096,6205136,11558912,4977
44,https://www.murphys-tattoo.de,274223.230251,6,2,47,7306,29,37,0.021404,0.010887,0.063692,0.17816,5619868,10063872,3678
45,http://koniksport.pl,274224.488787,4,4,247,13995,64,227,0.057945,0.094006,0.191827,0.875913,9062668,17063936,5567
46,https://www.nppaa.net,274224.674843,3,1,21,1266,15,20,0.004006,0.007423,0.087799,0.135048,6963308,10866688,5802
47,https://www.ariesdogland.com,274226.355185,1,4,268,69627,21,19,0.046542,0.026299,0.130625,0.841154,16052880,35192832,2938
48,https://tyremanmc.com.au,274227.331847,6,9,180,26015,94,121,0.12197,0.047771,0.36656,0.911952,13032692,23433216,4657
49,https://www.leni-parkett.de,274228.369985,4,1,21,3963,14,14,0.022643,0.009864,0.012866,0.113663,1913988,4345856,3335
50,http://www.xn--mhrke-gastrotechnik-q6b.de,274228.571846,3,1,0,589,6,4,0.005188,0.001114,0,0.036652,1249104,3297280,3611
51,https://dkcare247.co.uk,274229.694784,4,1,82,31675,36,79,0.067145,0.106027,0.084503,0.583424,6822504,11763712,3584
52,https://www.drbaby2th.com,274230.375153,8,7,211,1381,52,138,0.109556,0.042634,0.131181,0.531978,7428884,13393920,4070
53,https://www.boersenblatt.net,274232.932295,8,5,6925,359556,150,909,0.392494,0.293216,0.679321,3.580627,16838884,30695424,6723
54,http://www.gjcargo.com,274233.832049,4,1,71,10807,130,222,0.147913,0.110361,0.062379,0.548926,3877368,9199616,3921
55,http://www.bmtinc.us,274234.35602,4,3,61,2397,16,22,0.037561,0.011891,0.044659,0.148965,3825460,6316032,4511
56,https://www.codeunique.de,274234.787603,2,2,114,13077,31,70,0.03913,0.035312,0.026676,0.495199,2373000,5005312,28842
57,http://www.nazionale.net,274234.944673,6,5,29,1248,18,19,0.004705,0.002569,0.085981,0.131842,5049124,9461760,5034
58,https://campinggranby.com,274236.645593,3,3,135,23934,108,285,0.073892,0.175541,0.273429,1.168091,7437100,13131776,7372
59,https://www.cslmgmt.com,274236.874484,8,5,21,471,14,15,0.007358,0.002215,0.094405,0.164026,4931708,7364608,1700
