S.N,URL,Timestamp,Documents,Frames,JSEventListeners,Nodes,LayoutCount,RecalcStyleCount,LayoutDuration,RecalcStyleDuration,ScriptDuration,TaskDuration,JSHeapUsedSize,JSHeapTotalSize,RenderingTime
147,https://www.anysteel-trading.com,277707.906761,5,3,61,8794,29,36,0.114613,0.039227,0.197501,0.491713,4039060,5005312,4665
148,http://www.nebenan-in-afrika.de,277708.986065,6,2,14,3005,16,13,0.012375,0.009144,0.018127,0.119448,2283312,3694592,4277
149,https://www.cskscerea.com,277709.387286,4,6,98,6235,118,195,0.076327,0.11467,0.321139,0.820259,9445256,28598272,6788
150,https://orion-ats.com,277710.600096,4,4,267,17586,33,62,0.134264,0.065587,0.111785,0.844824,3343128,9199616,7903
151,https://www.cteensouthbay.com,277712.536305,1,1,329,1007,25,18,0.028984,0.015661,0.151992,0.673853,11936240,18898944,2992
152,https://www.seesocalproperties.com,277713.933244,1,1,1124,12868,45,162,0.166617,0.123405,0.217215,1.077451,6821392,15769600,4446
153,https://tomax-fitness.de,277714.647744,7,1,85,12408,56,58,0.061706,0.077108,0.077792,0.443662,4366524,6602752,5690
154,https://www.materadministratie.nl,277715.013834,4,1,20,7933,14,13,0.04611,0.019667,0.02009,0.157943,2401044,3956736,4448
155,https://hesperum.fr,277715.798949,8,12,94,29509,42,59,0.071037,0.090094,0.272862,0.800498,15929356,31748096,9142
156,https://csklawyers.ca,277717.375434,4,4,255,28264,84,125,0.079,0.077675,0.33442,0.904083,17899660,26578944,8652
157,https://off-basehousing.com,277717.959384,4,2,40,35153,23,22,0.041468,0.023278,0.073107,0.271407,3969572,5046272,6230
158,https://www.hailiapartments.com,277718.543518,15,4,229,11998,57,71,0.043899,0.017907,0.179967,0.417221,10923384,20262912,4854
159,https://www.xn--orthopdieamviktualienmarkt-lhc.de,277722.916623,11,4,73,6346,25,37,0.035352,0.037032,0.091558,0.337229,4868124,7102464,6469
160,https://www.hcjfs.org,277723.72261,2,9,106,10107,29,40,0.05846,0.0319,0.400224,0.818214,12132488,31481856,7612
161,https://barnettswhiskeyhouse.com,277725.607114,2,4,581,110377,122,252,0.132437,0.147515,0.722821,1.667713,21292796,41791488,4363
162,http://www.csktfire.org,277725.945786,4,3,267,18816,34,45,0.075129,0.040082,0.095416,0.388525,5022812,9723904,6249
163,https://www.csksverona.it,277726.563707,4,4,81,5146,35,39,0.051456,0.052527,0.128214,0.497652,3401480,9326592,7002
164,https://www.buchanansubaru.com,277727.961953,7,14,735,25453,114,153,0.071961,0.101446,3.803187,4.952804,42121876,59011072,16509
165,https://www.willmakersofashton.co.uk,277728.18968,3,1,0,21,5,1,0.000303,0.000128,0,0.015157,1172084,2510848,4129
166,https://swspitcrew.com,277730.823356,4,1,9,3709,10,6,0.029355,0.011003,0.010599,0.107621,1961380,4870144,1799
167,https://brainlight-russia.com,277733.252969,1,2,222,21111,84,184,0.111745,0.200669,0.252758,0.994034,6042480,10981376,8031
168,https://fvrepro.com,277733.577553,16,3,84,4803,16,17,0.032952,0.029357,0.082881,0.308927,5911572,10510336,5163
169,https://www.valyoo.nl,277733.743342,7,12,204,10400,311,310,0.074348,0.059167,0.849166,1.175703,9960812,18681856,7491
170,https://www.newquayaccountants.co.uk,277736.176326,3,1,76,5913,49,155,0.021284,0.02728,0.17678,0.367371,9741356,14614528,9521
171,https://www.nadermhs.com,277737.671396,2,3,421,59987,38,42,0.077485,0.107947,0.57741,1.33375,26184312,44036096,4648
